director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,genres,cast_total_facebook_likes,language,country,content_rating,budget,actor_2_facebook_likes,movie_facebook_likes
0,197,712,15155772,0,1673,1,1,PG-13,18000000,341,3000
0,529,946,14793904,0,4072,1,0,PG-13,18000000,800,0
0,401,597,4414535,0,1645,1,0,PG-13,18000000,591,0
0,401,597,4414535,0,1645,1,0,PG-13,18000000,591,0
0,529,15000,42335698,0,21668,1,1,R,18000000,6000,114000
0,745,2000,25592632,0,5371,1,1,R,18000000,850,20000
0,223,11000,18329466,0,11984,1,1,R,18000000,642,63000
0,177,805,7837632,0,1466,1,1,R,18000000,223,0
0,1000,27000,5694401,1,46944,1,0,R,18000000,18000,12000
0,187,974,127437,1,1887,0,0,R,18000000,643,0
29,459,861,27087695,0,2543,1,1,PG-13,17700000,593,0
422,422,33000,19179969,0,35345,1,1,R,17500000,459,0
148,170,549,7017178,0,1373,1,1,PG,17500000,269,0
83,242,3000,23472900,0,4142,1,0,PG-13,17500000,460,12000
19,854,11000,51053787,1,14385,1,1,PG,17500000,979,0
0,50,109,325491,0,245,1,1,R,17500000,67,204
12000,643,12000,76400000,1,14762,1,1,PG,17000000,664,0
11000,183,617,56816662,0,1289,1,0,PG-13,17000000,204,78000
11000,159,385,16684352,0,1205,1,1,R,17000000,223,18000
847,625,3000,27154426,0,6317,1,1,R,17000000,960,4000
541,71,214,1569918,0,409,1,0,R,17000000,96,0
448,83,482,96471845,0,956,1,1,PG-13,17000000,203,20000
248,968,16000,35635046,1,19410,1,0,R,17000000,988,3000
219,215,1000,273420,0,2340,1,0,R,17000000,876,0
213,45,567,6734844,0,711,1,1,R,17000000,67,0
201,58,394,54239856,0,673,1,1,R,17000000,150,70000
174,2,619,54257433,0,971,1,1,PG-13,17000000,350,0
116,481,8000,53868030,0,10557,1,1,PG-13,17000000,503,0
108,177,296,35143332,0,1340,1,1,R,17000000,270,0
92,849,1000,70492685,0,5306,1,1,R,17000000,886,7000
80,399,567,8662318,0,2016,1,1,PG-13,17000000,503,0
70,625,2000,86049418,0,5032,1,1,PG-13,17000000,1000,0
70,706,1000,24397469,0,5804,1,1,PG-13,17000000,876,0
57,62,465,4930798,0,730,1,1,PG-13,17000000,152,0
51,89,427,44469602,0,952,1,1,PG,17000000,234,21000
47,3000,14000,82234139,0,28071,1,1,PG,17000000,11000,6000
47,834,23000,6855137,1,27381,1,0,R,17000000,979,0
43,259,11000,54322273,0,11946,1,0,PG-13,17000000,326,29000
42,613,839,82389560,0,3627,1,1,R,17000000,756,14000
39,428,593,22734486,0,2713,1,1,PG-13,17000000,517,320
36,746,10000,64998368,0,12676,1,1,PG-13,17000000,751,36000
36,486,1000,37939782,0,3294,1,1,R,17000000,580,2000
33,583,15000,27854896,0,17396,1,1,PG-13,17000000,976,16000
31,489,1000,65535067,0,2604,1,1,R,17000000,489,0
30,55,14000,106869,0,14492,1,0,R,17000000,287,0
24,85,10000,26284475,0,10691,1,1,PG-13,17000000,566,0
22,488,1000,15681020,1,3007,1,0,PG,17000000,593,1000
22,120,174,9286314,1,583,1,1,R,17000000,132,0
15,172,723,6061759,0,1615,1,1,PG-13,17000000,552,0
13,566,925,42672630,0,3423,1,1,PG,17000000,738,0
13,681,45000,72219395,0,50284,1,1,R,17000000,4000,0
12,281,8000,30324946,0,9271,1,1,PG-13,17000000,357,0
11,142,1000,11634458,0,2020,1,1,G,17000000,436,339
11,973,1000,12693621,0,4060,1,1,PG-13,17000000,982,814
10,109,866,4068087,0,1281,1,0,PG-13,17000000,147,0
9,503,818,37566230,0,2164,1,1,PG,17000000,636,309
9,466,623,30050028,1,2484,1,1,R,17000000,472,0
8,199,533,42660000,1,1254,1,1,PG,17000000,219,1000
4,60,634,2000000,0,1262,1,1,PG,17000000,537,0
3,161,400,2315683,0,805,1,0,PG-13,17000000,193,154
0,244,989,16311763,0,2365,1,0,R,17000000,888,0
0,374,925,9430988,0,1997,1,1,R,17000000,472,7000
30,260,21000,220914,0,25173,1,1,R,16800000,3000,0
18,433,714,11702090,0,2785,1,1,PG-13,16500000,701,0
15,650,851,26896744,0,3485,1,1,PG-13,16500000,680,0
11,281,11000,18663911,0,12554,1,0,PG,16500000,838,0
6,165,3000,59847242,0,5433,1,1,PG-13,16500000,2000,0
0,1000,25000,42700000,0,41059,1,1,PG,16500000,14000,0
608,1000,49000,95860116,0,51609,1,1,PG,16400000,1000,23000
11000,233,854,14792779,0,1653,1,1,PG,16000000,410,0
11000,642,11000,4839383,0,12766,1,1,PG-13,16000000,650,762
767,162,358,26400000,0,1334,1,0,PG,16000000,223,845
687,389,10000,42638165,0,12183,1,1,PG-13,16000000,787,0
687,389,10000,42638165,0,12183,1,1,PG-13,16000000,787,0
473,597,20000,39511038,0,26402,1,1,R,16000000,4000,0
369,295,1000,2849142,0,1889,1,1,R,16000000,418,0
309,522,939,28734552,0,3107,1,1,R,16000000,881,1000
219,258,902,15045676,0,2466,1,1,PG-13,16000000,837,0
187,254,11000,9172810,0,12178,1,1,R,16000000,883,923
179,734,12000,13998282,1,15044,1,1,PG-13,16000000,1000,31000
179,734,12000,13998282,1,15044,1,1,PG-13,16000000,1000,31000
168,96,3000,39825798,0,4210,1,1,PG-13,16000000,979,15000
168,96,3000,39825798,0,4210,1,1,PG-13,16000000,979,15000
143,613,1000,2964,0,3086,1,1,PG-13,16000000,945,0
137,481,879,127175354,0,2985,1,1,PG-13,16000000,854,0
133,258,898,1666262,0,2096,1,0,PG-13,16000000,708,356
115,310,10000,1984743,0,11019,1,1,R,16000000,316,0
105,748,18000,317125,0,25269,1,0,R,16000000,6000,0
85,186,1000,5900000,1,1852,1,0,R,16000000,309,0
49,401,719,4356743,0,2446,1,1,PG,16000000,405,0
48,35,23000,52885587,0,23369,1,1,R,16000000,255,0
47,238,21000,19057024,0,22088,1,1,PG-13,16000000,541,24000
45,271,24000,16204793,0,24805,1,1,R,16000000,396,6000
44,241,1000,1508689,0,2004,1,1,R,16000000,653,329
34,465,503,1686429,1,3100,1,1,PG-13,16000000,489,0
29,618,939,13922211,0,3935,1,1,R,16000000,881,0
26,638,3000,37300107,0,5349,1,1,PG-13,16000000,1000,0
22,324,8000,15427192,0,11078,1,1,PG-13,16000000,2000,492
19,835,23000,38176108,0,37907,1,1,PG-13,16000000,13000,10000
14,685,833,34308901,0,4435,1,1,PG-13,16000000,807,0
11,499,911,40363530,0,3058,1,1,PG,16000000,521,1000
11,971,11000,37882551,0,15369,1,1,R,16000000,983,0
10,472,1000,11956207,0,3142,1,1,R,16000000,668,0
9,363,599,15500000,0,2389,1,0,R,16000000,380,0
7,95,3000,20627372,0,3451,1,1,PG-13,16000000,240,487
7,450,835,16346122,0,2572,1,1,PG-13,16000000,787,0
6,258,812,14108518,0,1882,1,1,PG-13,16000000,326,371
2,80,809,634277,0,1651,0,0,PG-13,16000000,521,815
0,594,18000,30857814,0,20060,1,1,PG,16000000,636,33000
0,559,13000,45507053,0,27911,1,1,PG-13,16000000,13000,71000
0,62,227,92823600,0,485,1,1,R,16000000,73,0
0,359,844,54000000,0,2330,1,1,R,16000000,617,0
0,567,883,2428883,0,2896,1,1,R,16000000,596,0
5,57,442,109306210,1,717,1,0,PG,15800000,162,489
480,486,1000,68525609,0,3889,1,1,R,15600000,490,0
10,574,890,13571817,0,3104,1,1,PG-13,15600000,578,939
11000,252,19000,23213577,0,19894,1,0,PG-13,15500000,581,14000
571,102,499,7774730,0,1120,1,0,R,15500000,298,0
16,14,117,313436,0,155,0,0,R,15500000,21,0
7,922,1000,1181197,0,4329,1,1,R,15500000,1000,191
4,882,17000,317040,0,30978,1,1,PG-13,15500000,13000,1000
7,17,235,81525,1,303,0,0,R,15300000,46,0
18000,697,18000,30226144,0,22745,1,1,PG-13,15000000,2000,0
14000,271,852,94175854,0,2592,1,1,PG-13,15000000,581,6000
13000,217,925,73326666,0,1953,1,1,PG,15000000,692,15000
12000,555,10000,176781728,1,13069,1,1,PG,15000000,1000,19000
11000,563,11000,10763469,0,12685,1,1,PG,15000000,860,877
11000,386,860,5306447,0,2717,1,1,PG-13,15000000,658,10000
11000,624,816,61400000,0,3617,1,1,R,15000000,695,0
11000,400,19000,23089926,0,20391,1,0,R,15000000,567,0
1000,611,21000,4235837,0,23932,1,1,R,15000000,1000,0
835,363,13000,7556708,0,14544,1,1,R,15000000,826,10000
767,87,607,6000000,0,1076,1,0,PG,15000000,202,11000
745,745,12000,11614236,0,15209,1,1,PG-13,15000000,821,251
561,353,746,15608545,1,2377,1,1,R,15000000,561,29000
541,638,22000,4485485,0,46022,1,1,R,15000000,22000,0
521,64,97,31471430,0,313,1,1,R,15000000,68,0
454,816,2000,14989761,0,4757,1,0,R,15000000,906,52000
454,39,65,7757130,0,173,1,0,R,15000000,49,32000
425,247,742,111936400,0,2151,1,1,PG,15000000,384,0
405,628,996,44667095,0,4606,1,0,PG-13,15000000,897,30000
374,484,826,14249005,0,2689,1,1,R,15000000,503,0
357,883,23000,35007180,1,26652,1,1,PG-13,15000000,1000,0
353,151,883,33565375,0,1565,1,0,R,15000000,430,0
323,794,1000,59735548,1,4223,1,1,R,15000000,1000,13000
310,619,33000,21383298,0,34413,1,1,R,15000000,748,47000
272,957,22000,43022524,0,29252,1,1,R,15000000,4000,12000
232,123,149,25440971,0,430,1,0,R,15000000,145,109000
226,496,953,68856263,0,2496,1,1,PG,15000000,730,0
212,612,2000,37877959,0,4896,1,1,R,15000000,820,38000
210,123,22000,17237244,0,22574,1,0,R,15000000,164,13000
192,580,1000,41777564,0,4500,1,1,R,15000000,1000,0
189,799,934,47811275,0,3707,1,1,PG,15000000,927,896
189,799,934,47811275,0,3707,1,1,PG,15000000,927,896
181,748,11000,14938570,0,14025,1,1,R,15000000,820,20000
168,322,697,183088,0,2243,1,1,R,15000000,329,702
165,383,1000,47860214,0,2452,1,1,PG-13,15000000,431,0
164,308,436,12212417,0,1172,1,1,R,15000000,324,622
153,539,3000,9396487,0,5012,1,1,R,15000000,788,0
132,844,10000,2412045,0,12867,1,0,R,15000000,882,33000
129,1000,14000,73548,0,18639,1,1,R,15000000,1000,0
122,25,918,2203641,0,1252,1,0,R,15000000,278,0
120,149,13000,35887263,0,14100,1,0,PG-13,15000000,876,90000
119,918,989,17411331,0,4660,1,0,R,15000000,982,673
107,865,1000,27441122,0,5135,1,1,PG-13,15000000,886,0
96,360,24000,6373693,0,25637,1,1,PG-13,15000000,971,0
93,521,31000,1357042,0,35561,1,0,R,15000000,3000,14000
92,358,11000,13766014,0,17627,1,1,PG-13,15000000,5000,49000
89,322,1000,4193025,0,2518,1,1,R,15000000,852,0
87,569,17000,64001297,0,20154,1,1,PG,15000000,975,0
80,782,1000,10411980,0,4676,1,1,PG,15000000,872,1000
79,27,925,101978840,0,1018,1,1,R,15000000,38,26000
79,537,775,24984868,1,3033,1,1,R,15000000,614,0
73,563,695,15100000,1,3444,1,1,R,15000000,654,0
71,725,10000,51527787,0,14159,1,1,R,15000000,960,0
70,90,876,1953732,0,1351,1,1,R,15000000,324,843
68,642,17000,28870,0,32814,1,1,R,15000000,14000,0
66,562,3000,42592530,0,4567,1,1,PG-13,15000000,658,27000
60,168,18000,1039869,0,18739,1,0,R,15000000,322,0
52,275,477,5217498,0,2312,1,1,PG-13,15000000,397,157
49,100,116,30127963,0,525,1,1,PG,15000000,110,0
44,902,23000,50003300,0,29370,1,1,PG,15000000,4000,0
41,274,556,9059588,0,1873,1,1,R,15000000,463,455
36,377,1000,12801190,1,2764,1,1,R,15000000,786,356
35,306,10000,28637507,0,11471,1,0,R,15000000,1000,0
34,506,966,4360548,0,2661,1,1,R,15000000,681,0
34,730,936,353743,0,3578,1,0,R,15000000,826,664
32,692,14000,8378141,0,16502,1,0,PG,15000000,1000,0
31,162,193,26421314,0,608,1,1,R,15000000,184,949
29,874,12000,42919096,1,15800,1,1,PG-13,15000000,1000,12000
29,874,12000,42919096,1,15800,1,1,PG-13,15000000,1000,12000
29,616,956,32721635,0,3861,1,1,R,15000000,878,0
29,616,956,32721635,0,3861,1,1,R,15000000,878,0
28,731,2000,30259652,0,5440,1,1,R,15000000,864,0
28,215,555,4734235,0,1227,1,1,R,15000000,403,573
26,266,838,24881000,0,1812,1,1,R,15000000,328,6000
26,385,638,13005485,0,2282,1,1,R,15000000,624,0
24,426,931,9123834,0,3322,1,1,PG-13,15000000,539,0
23,629,925,10443316,0,2913,1,1,PG-13,15000000,660,247
23,51,633,30102717,1,874,1,1,R,15000000,67,0
20,125,512,26161406,0,1002,1,1,G,15000000,316,0
19,461,3000,20218921,0,4204,1,0,PG-13,15000000,646,0
18,944,20000,33771174,0,22383,1,1,PG-13,15000000,1000,0
17,66,1000,20380,0,1245,1,1,R,15000000,165,445
16,82,14000,71897215,0,14504,1,1,PG-13,15000000,338,33000
16,526,907,12549485,0,3633,1,1,R,15000000,585,489
15,461,1000,20998709,0,3845,1,1,PG,15000000,786,1000
14,78,386,17508670,0,646,1,0,R,15000000,99,0
13,613,882,19158074,0,2661,1,1,PG,15000000,874,0
13,106,818,29106737,0,1450,1,1,R,15000000,511,849
12,23,354,12701880,0,568,1,1,G,15000000,173,175
11,1000,15000,6409206,0,33153,1,1,PG-13,15000000,14000,0
11,232,1000,22189039,1,2210,1,1,R,15000000,605,466
11,159,471,16459004,0,1069,1,0,R,15000000,308,327
10,231,811,29302097,0,2167,1,0,PG,15000000,636,810
10,415,826,20566327,1,2958,1,1,R,15000000,622,0
10,48,172,399879,0,378,1,0,R,15000000,71,302
9,47,595,11144518,0,1139,1,0,G,15000000,417,436
9,612,11000,8735529,0,13524,1,1,PG-13,15000000,897,816
7,399,919,20801344,0,2559,1,1,R,15000000,557,0
6,596,8000,8080116,0,10732,1,1,PG,15000000,625,647
6,458,1000,31585300,0,2666,1,1,PG-13,15000000,650,0
6,227,10000,23091,0,11091,1,0,R,15000000,304,921
5,141,893,28014536,1,2044,1,1,R,15000000,822,0
4,670,989,10494147,0,3142,1,1,PG-13,15000000,841,648
3,628,14000,33860010,0,16461,1,1,PG-13,15000000,982,0
2,807,927,4006906,0,4990,1,1,PG-13,15000000,912,83
0,5,103,128067808,1,129,0,0,PG-13,15000000,21,0
0,607,2000,55184721,0,6510,1,1,PG-13,15000000,721,1000
0,727,796,13034417,0,2633,1,1,PG-13,15000000,787,10000
0,693,49000,4956401,0,51657,1,0,PG-13,15000000,1000,0
0,617,783,1954202,0,4834,1,1,PG-13,15000000,664,391
0,40,668,141319195,0,820,1,0,R,15000000,56,13000
0,520,14000,138795342,0,15732,1,0,R,15000000,1000,64000
0,158,18000,130058047,0,19078,1,1,R,15000000,828,22000
0,157,611,103001286,0,1212,1,1,R,15000000,422,11000
0,168,826,43848100,0,1607,1,1,R,15000000,508,0
0,1000,4000,40064955,0,12170,1,1,R,15000000,4000,0
0,228,33000,35054909,0,34337,1,1,R,15000000,745,81000
0,593,908,33386128,0,3226,1,1,R,15000000,764,3000
0,593,908,33386128,0,3226,1,1,R,15000000,764,3000
0,170,3000,26384919,0,3677,1,1,R,15000000,360,0
0,233,654,20433940,0,1876,1,0,R,15000000,529,0
0,826,17000,18352454,0,18752,1,1,R,15000000,882,76000
0,12000,22000,17439163,0,47728,1,1,R,15000000,12000,35000
0,383,10000,15700000,0,11114,1,1,R,15000000,602,16000
0,145,957,13782838,0,1757,1,1,R,15000000,163,23000
0,346,22000,13060843,0,26050,1,1,R,15000000,3000,0
0,1000,22000,9929000,0,29475,1,0,R,15000000,5000,16000
0,669,6000,7219578,0,8484,1,0,R,15000000,889,16000
0,691,13000,5702083,0,23755,1,0,R,15000000,10000,36000
0,289,572,5023275,0,1627,1,0,R,15000000,324,0
0,287,6000,1294640,0,6748,1,1,R,15000000,294,0
13,642,20000,66009973,0,38963,1,1,R,14800000,17000,41000
11000,512,13000,70906973,0,15500,1,1,PG,14600000,571,38000
1000,954,29000,46338728,0,33791,1,1,PG-13,14500000,1000,10000
16000,638,16000,101157447,0,28544,1,1,R,14400000,11000,10000
956,113,10000,4741987,0,10368,1,1,R,14000000,233,860
350,418,18000,34700000,0,35501,1,1,R,14000000,17000,0
350,418,18000,34700000,0,35501,1,1,R,14000000,17000,0
309,279,592,27515786,0,1620,1,1,R,14000000,556,0
272,70,736,75078,0,1403,1,1,R,14000000,450,132
249,18,362,11433134,0,469,0,0,R,14000000,21,11000
213,249,886,156645693,0,1639,1,1,R,14000000,276,3000
176,15,543,4291965,0,678,1,0,PG-13,14000000,113,447
134,525,4000,16929123,0,6214,1,1,PG-13,14000000,1000,0
133,5,423,2474000,0,446,1,0,PG-13,14000000,15,127
123,690,26000,15483540,0,41359,1,1,R,14000000,14000,4000
119,636,869,15549702,0,3007,1,1,PG-13,14000000,779,411
116,25,327,34793160,0,552,1,1,PG,14000000,172,0
109,324,16000,1000000,1,17250,1,0,PG,14000000,469,76
102,383,901,234760500,1,3464,1,1,R,14000000,605,0
90,635,962,9402410,0,3715,1,1,PG-13,14000000,925,0
83,579,912,21468807,0,2682,1,1,R,14000000,786,243
77,305,19000,91121452,0,20295,1,0,PG-13,14000000,393,165000
76,249,902,800000,0,2079,1,1,PG,14000000,488,106
70,169,878,10397365,0,2165,1,1,PG-13,14000000,834,613
61,649,907,32645546,0,3462,1,1,PG,14000000,807,1000
54,636,8000,30628981,0,10792,1,1,PG-13,14000000,670,2000
50,338,13000,46495,0,14638,1,1,R,14000000,1000,0
44,625,953,20246959,0,3299,1,1,PG-13,14000000,849,1000
43,238,456,46800000,1,1326,1,0,PG,14000000,244,0
41,748,997,61356221,0,3544,1,1,PG-13,14000000,826,0
38,390,3000,12282677,0,4702,1,1,R,14000000,837,0
32,327,893,18535191,0,2640,1,0,PG-13,14000000,692,646
31,50,874,16298046,0,1608,1,0,PG-13,14000000,613,0
30,309,941,49122319,0,2348,1,1,PG-13,14000000,459,17000
30,309,941,49122319,0,2348,1,1,PG-13,14000000,459,17000
12,8,23,25571351,0,49,1,1,G,14000000,12,184
12,102,159,3100650,0,417,1,1,PG-13,14000000,102,231
10,111,706,25482931,1,1421,1,1,R,14000000,266,530
9,648,975,38048637,0,3500,1,1,R,14000000,912,0
8,315,611,115504,0,1739,1,0,PG-13,14000000,397,0
2,69,805,63260,1,1185,1,0,R,14000000,306,0
0,767,1000,1752214,0,4377,1,1,PG,14000000,872,14000
0,534,1000,13640000,0,3267,1,1,PG-13,14000000,848,905
0,700,8000,178406268,0,11135,1,1,R,14000000,995,11000
0,11000,15000,83025853,0,39789,1,1,R,14000000,13000,13000
0,560,10000,70001698,0,12098,1,1,R,14000000,854,4000
0,654,3000,15062898,0,6861,1,1,R,14000000,2000,645
0,383,12000,11204499,0,13528,1,1,R,14000000,593,0
17000,638,10000,52293982,0,11895,1,1,R,13800000,970,0
911,232,5000,85433,0,5954,1,0,R,13500000,234,31000
776,256,25000,186354,0,26176,1,1,R,13500000,463,0
162,135,2000,15854988,0,2447,1,1,PG-13,13500000,258,0
133,170,14000,7060876,0,14726,1,0,R,13500000,230,0
101,471,918,5501940,0,2334,0,0,R,13500000,653,14000
10,844,3000,13823741,0,6420,1,0,PG-13,13500000,2000,0
0,250,634,37623143,0,1322,0,0,R,13500000,269,27000
26,385,898,163591,0,2895,1,0,PG-13,13400000,391,502
12,334,1000,52543632,0,2297,1,1,PG-13,13200000,345,0
12000,975,11000,12281500,1,23602,1,1,R,13000000,10000,15000
11000,116,306,301305,0,796,0,1,R,13000000,164,0
799,294,721,9975684,0,1805,1,0,PG-13,13000000,359,679
541,328,991,46563158,0,2562,1,1,R,13000000,465,0
412,491,805,14677654,0,2499,1,0,R,13000000,681,72000
272,227,49000,123922370,0,50141,1,1,R,13000000,263,0
226,580,1000,21088568,1,3931,1,1,R,13000000,851,0
209,41,569,73000942,0,714,1,1,G,13000000,69,62000
187,204,818,214966,0,1813,1,1,R,13000000,467,0
150,150,979,2104000,0,1679,1,1,R,13000000,385,69
139,850,8000,17738570,0,13631,1,1,PG-13,13000000,3000,131000
122,383,873,51872378,0,2812,1,1,R,13000000,461,23000
115,304,1000,1024175,1,2011,1,0,R,13000000,305,18000
107,280,12000,4857376,0,13208,0,0,R,13000000,530,0
97,231,577,6615578,0,1341,1,0,R,13000000,416,0
82,244,16000,21000000,1,17611,1,0,PG,13000000,387,2000
80,252,2000,18004225,0,3004,1,1,PG-13,13000000,257,5000
70,223,462,15361537,1,1855,1,0,PG-13,13000000,444,564
58,583,11000,29959436,0,12894,1,0,PG-13,13000000,1000,18000
58,316,549,44726644,1,1747,1,1,R,13000000,439,0
51,360,13000,44134898,0,20330,1,1,PG-13,13000000,6000,33000
49,237,656,91038276,0,1307,1,1,PG-13,13000000,363,0
43,113,170,2035566,0,931,1,0,R,13000000,157,11000
41,442,2000,1150403,0,3474,1,1,R,13000000,812,0
37,548,748,3169424,0,2417,1,1,PG-13,13000000,573,689
36,579,3000,61693523,0,7833,1,1,PG,13000000,3000,16000
35,844,24000,10996440,0,27806,1,1,PG,13000000,912,862
26,4000,16000,6241697,0,31005,1,0,PG-13,13000000,8000,0
24,499,552,25675765,0,2730,1,1,R,13000000,528,11000
19,829,8000,23947,0,12755,1,1,R,13000000,902,15000
18,744,1000,8026971,0,3352,1,1,R,13000000,851,204
17,912,1000,49121934,0,6554,1,1,PG-13,13000000,997,0
16,258,567,4919896,0,1775,1,0,R,13000000,326,618
15,388,694,26539321,0,2486,1,1,PG,13000000,558,833
15,812,4000,16574731,0,6910,1,1,R,13000000,957,0
13,329,571,60008303,0,2241,1,1,PG,13000000,442,0
13,140,803,38916903,0,1921,1,1,PG,13000000,587,0
13,301,11000,28972187,0,12687,1,1,PG-13,13000000,489,1000
8,612,3000,46729374,0,6454,1,1,PG-13,13000000,934,0
7,730,3000,5871603,0,6485,1,1,R,13000000,1000,251
6,459,904,27052167,1,3353,1,1,R,13000000,471,934
5,435,659,28501605,0,2646,1,1,R,13000000,628,0
2,690,15000,5002310,0,18864,1,1,PG-13,13000000,816,0
0,234,477,28399192,1,1483,1,0,PG,13000000,238,332
0,256,607,51697449,0,1465,1,1,PG-13,13000000,269,1000
0,1000,20000,106952327,0,38072,1,1,R,13000000,15000,106000
0,3000,22000,57300000,0,39960,1,1,R,13000000,14000,14000
0,213,512,22858926,0,1171,1,1,R,13000000,216,0
0,795,901,11501093,0,3913,1,1,R,13000000,888,10000
0,650,899,7881335,0,3092,1,1,R,13000000,849,3000
0,968,22000,1172769,0,37606,1,0,R,13000000,14000,0
3000,322,963,4157491,0,2894,1,0,R,12800000,595,0
16,489,717,1110186,1,1730,0,0,R,12800000,517,0
36,648,2000,15417771,0,3416,1,1,R,12600000,683,0
18000,543,18000,21078145,0,20456,1,1,PG-13,12500000,638,0
383,191,912,48092846,0,1833,1,1,G,12500000,320,5000
220,599,812,1227324,0,3337,1,1,R,12500000,787,344
164,99,18000,10725228,0,32288,1,1,R,12500000,14000,0
97,355,13000,14060950,0,14347,1,1,PG-13,12500000,795,0
50,655,968,1089445,0,4270,1,0,PG,12500000,844,0
39,18,77,9030581,0,156,1,0,PG-13,12500000,32,38000
38,460,833,48637684,0,2800,1,1,R,12500000,807,0
0,1000,33000,40962534,0,57077,1,1,R,12500000,22000,22000
750,60,794,36200000,1,1529,1,0,PG-13,12305523,531,0
16000,889,22000,39647595,0,25522,1,1,R,12000000,1000,0
11000,99,537,5032496,0,943,1,1,R,12000000,255,652
729,284,912,71502303,0,2170,1,1,R,12000000,306,0
729,622,1000,17613460,0,3798,1,1,R,12000000,844,28000
708,316,433,6754898,0,1291,1,1,R,12000000,398,0
655,390,9000,16300302,0,10575,1,1,R,12000000,786,0
628,171,565,15294553,0,1595,1,0,R,12000000,555,105000
608,733,11000,65500000,0,22479,1,1,R,12000000,10000,0
406,616,13000,63071133,0,17035,1,1,PG-13,12000000,2000,0
378,783,957,5542025,0,3535,1,1,PG-13,12000000,925,650
365,225,425,4884663,0,1661,1,1,PG,12000000,394,902
350,322,1000,37707719,0,2376,1,0,PG-13,12000000,482,37000
319,48,1000,4717455,0,1171,1,0,R,12000000,65,656
293,567,759,72217000,0,2462,1,1,PG-13,12000000,595,0
278,898,4000,25776062,0,7072,1,1,R,12000000,1000,0
277,289,845,548934,0,1554,1,0,PG-13,12000000,327,0
221,491,11000,38624000,0,13162,1,1,PG-13,12000000,503,0
192,282,347,21133087,0,1254,1,1,R,12000000,301,0
180,58,510,1197786,1,962,0,0,R,12000000,297,0
167,807,997,91547205,0,5165,1,1,PG-13,12000000,966,0
167,436,656,75074950,0,2754,1,1,PG-13,12000000,528,770
166,281,971,54724272,0,2043,1,1,R,12000000,329,29000
160,55,718,14348123,0,1148,1,0,PG,12000000,330,970
160,81,8000,4018695,0,8532,0,0,PG-13,12000000,327,27000
143,201,927,56631572,0,1724,1,1,PG-13,12000000,281,0
139,793,2000,79568000,0,4537,1,1,PG,12000000,883,0
132,933,49000,31597131,0,52138,1,1,R,12000000,989,0
